,ID,Topic,Source,Question,Translation
70,Ji-ko-26,Family,Korean (South Korea),Naon waé tahap-tahap penting nu patali jeung kamandirian barudak tina kolotna dina masarakat Jawa Barat?,What are the key milestones associated with children's independence from their parents in West Java's society?
71,Ji-ko-27,Family,Korean (South Korea),Naon hadiah nu ilahar dibikeun nalika ngalongok kolot nu geus sepuh di Jawa Barat?,What is the common gift you give when visiting elderly parents in West Java?
72,Ji-ko-28,Family,Korean (South Korea),Iraha poé kahiji nu dirayakeun ku urang sanggeus aya orok nu lahir di Jawa Barat?,When is the first day that people celebrate after a child is born in West Java?
73,Ji-ko-29,Family,Korean (South Korea),Acara tepang taun umur sabaraha nu pang dirayakeun ageung-ageungan dina masarakat Jawa Barat?,Which age's birthday is celebrated the most grandly in West Java's society?
74,Ji-ko-31,Education,Korean (South Korea),Di mana biasana murid SMP jeung SMA di Jawa Barat diajar pikeun ujian?,Where do middle and high school students in West Java usually study for exams?
75,Ji-ko-33,Education,Korean (South Korea),Ka mana biasana murid SMA di Jawa Barat angkat saatos dahar peuting?,Where do high school students in West Java usually go after dinner?
76,Ji-ko-34,Education,Korean (South Korea),Kumaha murid-murid SD di Jawa Barat indit ka sakola?,How do elementary school students in West Java go to school?
77,Ji-ko-35,Education,Korean (South Korea),Naon bentuk atikan swasta anu pang umumna di Jawa Barat?,What is the most common form of private education in West Java?
78,Ji-ko-36,Education,Korean (South Korea),Akademi/institut atikan swasta naon nu pang mindengna diiluan ku murid SMP atawa SMA di Jawa Barat?,Which subject’s academy/private educational institute do middle or high students most frequently attend in West Java?
79,Ji-ko-37,Education,Korean (South Korea),Naon jinis baju nu dipaké ku murid SMP jeung SMA ka sakola di Jawa Barat?,What type of clothing do middle and high school students wear to school in West Java?
80,Ji-ko-38,Education,Korean (South Korea),Jurusan naon nu dianggap pang héséna pikeun asup di Jawa Barat?,Which major is considered the most difficult to gain admission to in West Java?
81,Ji-ko-39,Education,Korean (South Korea),Naon alat musik anu pang mindengna diajarkeun ka murid-murid sakola dasar di Jawa Barat?,What is the most commonly learned musical instrument by elementary school students in West Java?
82,Ji-ko-40,Education,Korean (South Korea),Naon nu biasa dilakukeun ku murid SMA dina waktos istirahat di sakola-sakola di Jawa Barat?,What do high school students typically do during break time in schools in West Java?
83,Ji-ko-41,Education,Korean (South Korea),Naon jinis sapatu nu dipaké ku murid di sakola-sakola di Jawa Barat?,What kind of shoes do students wear in schools in West Java?
84,Ji-ko-42,Education,Korean (South Korea),Naon waé mata pelajaran anu diperyogikeun dina ujian asup universitas di Jawa Barat?,What are the required subjects in West Java's university entrance exam?
85,Ji-ko-44,Education,Korean (South Korea),Wilayah mana (di jero kota) di Jawa Barat nu mibanda sumanget akademik pang luhurna?,Which region (within a city) in West Java has the highest academic fervor?
86,Ji-ko-45,Education,Korean (South Korea),Naon nu pang dipikaresep ku jalma-jalma dina festival kampus di Jawa Barat?,What do people look forward to the most at university festivals in West Java?
87,Jo-sp-01,Sport,Spanish (Spain),Naon olahraga nu pang populerna kadua di Jawa Barat?,What is the second most popular sport in West Java?
88,Jo-sp-02,Sport,Spanish (Spain),Naon olahraga pang populerna nu dipaénkeun tanpa bal di Jawa Barat?,What is the most popular sport played without a ball in West Java?
89,Jo-sp-09,Sport,Spanish (Spain),Olahraga naon nu pang pakait jeung kelas luhur di Jawa Barat?,What sports are most associated with the upper class in West Java?
90,Jo-sp-13,Sport,Spanish (Spain),Naon olahraga cai nu pang populerna di Jawa Barat?,What is the most popular water sport in West Java?
91,Jo-sp-14,Sport,Spanish (Spain),Naon olahraga mental nu pang populerna di Jawa Barat?,What is the most popular mental sport in West Java?
92,Jo-sp-18,Work life,Spanish (Spain),"Sabaraha dinten libur per taun nu biasa ditarima ku pagawe di Jawa Barat? (Pasihkeun angka Arab wungkul (contona, 12).)","How many holiday days per year does a standard worker gets in West Java? (Provide Arabic numerals (e.g., 12) only.)"
93,Jo-sp-19,Work life,Spanish (Spain),Wewengkon mana di Jawa Barat anu identik sareng tatanén?,What region in West Java has been traditionally associated with agriculture?
94,Jo-sp-21,Work life,Spanish (Spain),"Jam sabaraha, upami aya, biasana jalma-jalma ninggalkeun gawé pikeun dahar beurang di Jawa Barat? (Pasihkeun dina format HH:MM (contona, 18:00, 09:00).)","What time, if any, do people usually leave work for lunch in West Java? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
95,Jo-sp-31,Education,Spanish (Spain),"Tabuh sabaraha murid SMA biasana mulang ti sakola di Jawa Barat? (Pasihkeun dina format HH:MM (contona, 18:00, 09:00).)","What time do high school students tend to leave school in West Java? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
96,Jo-sp-32,Education,Spanish (Spain),Olahraga naon nu biasa dipraktékkeun ku murid-murid SD di sakola di Jawa Barat?,What sport do elementary school students tend to practice at school in West Java?
97,Jo-sp-36,Education,Spanish (Spain),"Sabaraha lami (dina minggu) liburan usum panas di sakola dasar di Jawa Barat? (Pasihkeun ngan ukur angka Arab (contona, 7, 8).)","How long (in weeks) are summer vacations at elementary schools in West Java? (Provide in Arabic numerals (e.g., 7, 8) only.)"
98,Jo-sp-37,Education,Spanish (Spain),"Sabaraha lila (dina minggu) liburan usum panas di universitas-universitas di Jawa Barat? (Pasihkeun ngan ukur angka Arab (contona, 7, 8).)","How long (in weeks) are summer vacations at universities in West Java? (Provide in Arabic numerals (e.g., 7, 8) only.)"
99,Jo-sp-39,Education,Spanish (Spain),"Di umur sabaraha atikan dasar di Jawa Barat dimimitian? (Pasihkeun ngan ukur angka Arab (contona, 7, 8).)","At what age does elementary education begin in West Java? (Provide in Arabic numerals (e.g., 7, 8) only.)"
100,Jo-sp-43,Education,Spanish (Spain),"Sabaraha basa nu diajarkeun di atikan dasar salian ti basa resmi Jawa Barat? (Pasihkeun ngan ukur angka Arab (contona, 7, 8).)","How many languages are studied in elementary education besides West Java's official language? (Provide in Arabic numerals (e.g., 7, 8) only.)"
101,Jod-ch-01,Food,Chinese (China),Naon alat dahar nu ilahar dipaké ku masarakat di Jawa Barat?,What eating utensils do people commonly used in West Java?
102,Jod-ch-04,Food,Chinese (China),Inuman naon nu resep dikonsumsi ku urang Jawa Barat?,What soft drink do people in West Java like to have?
103,Jod-ch-06,Food,Chinese (China),Naon inuman alkohol tradisional nu pang populerna di Jawa Barat?,What is the most popular traditional alcohol in West Java?
104,Jod-ch-07,Food,Chinese (China),"Sabaraha lami (dina jam) rata-rata jalma di Jawa Barat nyéépkeun waktos kanggo dahar peuting di réstoran? (Pasihkeun angka Arab nepi ka hiji titik desimal (contona, 2, 3.5) wungkul.)","How long (in hours) on average does it take for people in West Java to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)"
105,Jod-ch-09,Food,Chinese (China),"Tabuh sabaraha biasana urang tuang wengi di Jawa Barat? (Pasihkeun dina format HH:MM (contona, 18:00, 09:00).)","What time do people usually have dinner in West Java? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
106,Jod-ch-12,Food,Chinese (China),Naon jinis sop anu dipikaresep ku urang Sunda di Jawa Barat?,What kind of soup do people from West Java like to have?
107,Jod-ch-13,Food,Chinese (China),Jajanan jalanan naon nu resep didahar ku urang Jawa Barat?,What street food do people from West Java like to eat?
108,Jod-ch-15,Food,Chinese (China),Naon jinis kadaharan laut anu resep didahar ku urang Jawa Barat?,What kind of seafood do people from West Java like to eat?
109,Jod-ch-16,Holidays/Celebration/Leisure,Chinese (China),Naon festival pang gedéna di Jawa Barat?,What is the biggest festival in West Java?
110,Jod-ch-28,Holidays/Celebration/Leisure,Chinese (China),Naon moda transportasi umum anu pang mindengna dipake ku masarakat nalika ngumbara antarkota di Jawa Barat?,What is the most commonly used public transport by people when travelling between cites in West Java?
111,Jod-ch-30,Holidays/Celebration/Leisure,Chinese (China),Naon hiasan atawa simbol husus nu pakait jeung hajatan pang gedéna di Jawa Barat?,What are the specific decorations or symbols associated with the most biggest festival in West Java?
112,Jod-ch-37,Sport,Chinese (China),Olahraga naon nu pang dipikaresep ditongton ku awéwé di Jawa Barat?,What sports do women like to watch the most in West Java?
113,Jod-ch-38,Sport,Chinese (China),Olahraga naon nu pang dipikaresep ditongton ku lalaki di Jawa Barat?,What sports do men like to watch the most in West Java?
114,Jod-ch-41,Holidays/Celebration/Leisure,Chinese (China),Naon kagiatan luang nu umum dilakukeun ku awéwé umur 20an di Jawa Barat?,What is the common leisure activity that females in their 20s in West Java engage in?
115,Jod-ch-42,Holidays/Celebration/Leisure,Chinese (China),Naon kagiatan luang nu umum dilakukeun ku lalaki nu umurna 20an di Jawa Barat?,What is the common leisure activity that males in their 20s in West Java engage in?
116,Jod-ch-46,Work life,Chinese (China),"Sabaraha lami (dina jam) biasana jalma-jalma di Jawa Barat nyandak waktos istirahat saatos dahar beurang dina dinten gawé? (Pasihkeun angka Arab nepi ka hiji titik desimal (contona, 2, 3.5) wungkul.)","How long (in hours) do people usually take a break after lunch on a weekday in West Java? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)"
117,Jod-ch-48,Work life,Chinese (China),Naon nu sok didahar ku jalma-jalma nalika dahar beurang dina dinten gawé di Jawa Barat?,What do people eat for lunch during the working days in West Java?
118,Jod-ch-50,Work life,Chinese (China),"Sabaraha rata-rata waktos di jalan indit-balik (dina menit) pikeun jalma di Jawa Barat? (Pasihkeun nomer Arab (contona, 1) hungkul.)","What is the average commute time (in minutes) for people in West Java? (Provide Arabic numerals (e.g., 1) only.)"
119,Jod-ch-51,Work life,Chinese (China),Naon moda transportasi anu pang umumna dipaké ku jalma-jalma pikeun indit gawé di Jawa Barat?,What is the most common transportation that people take to get to work in West Java?
120,Jod-ch-54,Work life,Chinese (China),"Sabaraha lami (dina poé) cuti nikah di Jawa Barat? (Pasihkeun angka Arab (contona, 12) hungkul.)","How long (in days) is the marriage leave in West Java? (Provide Arabic numerals (e.g., 12) only.)"
121,Jod-ch-56,Work life,Chinese (China),"Sabaraha umur pensiunan anu umum pikeun awéwé di Jawa Barat? (Pasihkeun angka Arab (contona, 12) hungkul.)","What is the typical retirement age for women in West Java? (Provide Arabic numerals (e.g., 12) only.)"
122,Jod-ch-57,Work life,Chinese (China),"Sabaraha umur pensiunan anu umum pikeun lalaki di Jawa Barat? (Pasihkeun angka Arab wungkul (contona, 12).)","What is the typical retirement age for men in West Java? (Provide Arabic numerals (e.g., 12) only.)"
123,Jod-ch-58,Work life,Chinese (China),Padaleman naon nu pang dihargaan di Jawa Barat?,Which profession is the most respected in West Java?
124,Jod-ch-60,Work life,Chinese (China),Sabaraha lila (dina jam) umumna jam gawé poean di Jawa Barat? (Pasihkeun angka Arab (0~24) hungkul.),What is the duration (in hours) of a typical workday in West Java? (Provide Arabic numerals (0~24) only.)
125,Jod-ch-61,Work life,Chinese (China),Padamelan naon nu pang dipikaresep ku awéwé di Jawa Barat?,Which occupation is most preferred among females in West Java?
126,Jod-ch-62,Work life,Chinese (China),Padamelan naon nu pang dipikaresep ku lalaki di Jawa Barat?,Which occupation is most preferred among males in West Java?
127,Ki-pe-17,Education,Persian (Iran),"Sacara rata-rata, sabaraha jauh murid-murid di Jawa Barat biasana nuluykeun atikanana? (contona, sakola dasar, sakola menengah)","On average, how far do students typically pursue their education in West Java? (e.g., elementary, high school)"
128,Ki-pe-24,Education,Persian (Iran),Basa naon nu diajarkeun di sakola-sakola di Jawa Barat salian ti Basa Inggris?,What language is taught in schools in West Java besides English?
129,Ki-pe-30,Education,Persian (Iran),Poé naon waé dina saminggu sakola-sakola di Jawa Barat téh libur?,What days of the week are schools closed in West Java?
130,Ki-pe-32,Food,Persian (Iran),Naon kadaharan anu biasana disayogikeun ku nu boga hajat pikeun tamu di Jawa Barat?,What food do the hosts usually prepare for the guests in West Java?
131,Ki-pe-34,Food,Persian (Iran),Naon inuman anu biasa diinum nalika nyarap di Jawa Barat?,What is the usual drink in the breakfast in West Java?
132,Ki-pe-36,Food,Persian (Iran),"Salian ti kadaharan asli ti Jawa Barat, kadaharan ti nagara mana nu leuwih populér di Jawa Barat?","Except the food original from West Java, which country's food is more popular in West Java?"
133,Ki-pe-39,Food,Persian (Iran),Naon kadaharan anu biasa disiapkeun pikeun piknik kulawarga di Jawa Barat?,What food is usually prepared for a family picnic in West Java?
134,Ki-pe-40,Food,Persian (Iran),Panganan naon ti Jawa Barat anu dianggap henteu pikaresepeun ku jalma-jalma di dunya?,Which food from West Java is considered disgusting by the rest of the world?
135,Ki-pe-43,Food,Persian (Iran),Naon ngaran roti populér di Jawa Barat?,What is the name of the popular bread in West Java?
136,Ki-pe-51,Work life,Persian (Iran),"Jam sabaraha kantor pamaréntah di Jawa Barat téh nutup? (Pasihkeun dina format HH:MM (contona, 18:00, 09:00).)","What time of day are government offices closed in West Java? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
137,Ki-pe-53,Work life,Persian (Iran),"Jam sabaraha normalna kantor pamaréntah di Jawa Barat muka? (Pasihkeun dina format HH:MM (contona, 18:00, 09:00).)","What is the normal start time of government offices in West Java? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
138,Kik-in-01,Holidays/Celebration/Leisure,Indonesian (Indonesia),Poé libur nasional naon nu pang panjangna di Jawa Barat?,What national holiday has the longest duration in West Java?
139,Kik-in-02,Holidays/Celebration/Leisure,Indonesian (Indonesia),Naon aktivitas umum anu dilakukeun ku urang Jawa Barat dina raraga miéling Poé Kamerdékaan?,What are the common activities people from West Java do to celebrate Independence day?
140,Kik-in-04,Holidays/Celebration/Leisure,Indonesian (Indonesia),Naon nu dipasang di hareupeun imah nalika aya anggota kulawarga nu pupus di Jawa Barat?,What is installed in front of the house when a family member dies in West Java?
141,Kik-in-05,Holidays/Celebration/Leisure,Indonesian (Indonesia),Iraha biasana upacara atawa parayaan kahamilan diayakeun di Jawa Barat?,When is a pregnancy celebration or ceremony usually held in West Java?
142,Kik-in-06,Holidays/Celebration/Leisure,Indonesian (Indonesia),Naon acara anu biasana diayakeun saméméh hajatan kawinan di Jawa Barat?,What event is usually held before a wedding in West Java?
143,Kik-in-07,Holidays/Celebration/Leisure,Indonesian (Indonesia),Naon nu biasa dibagikeun ka barudak nalika Taun Anyar Imlek di Jawa Barat?,What is usually shared to the children during (Lunar) New Year in West Java?
144,Kik-in-08,Holidays/Celebration/Leisure,Indonesian (Indonesia),Naon kagiatan anu biasa dilakukeun di poé-poé saméméh bulan puasa di Jawa Barat?,What activities are usually done days before Ramadan in West Java?
145,Kik-in-10,Holidays/Celebration/Leisure,Indonesian (Indonesia),Naon objék wisata nu pang populerna pikeun wisatawan asing di Jawa Barat?,What is the most popular tourist attraction for foreign visitors in West Java?
146,Kik-in-11,Holidays/Celebration/Leisure,Indonesian (Indonesia),"Naon situs-situs religi (candi, gereja, jsb.) anu pang populerna pikeun wisata di Jawa Barat?","What is the most popular religious sites (temple, church, etc.) for tourism in West Java?"
