,ID,Topic,Source,Question,Translation
49,Gu-ch-15,Sport,Chinese (China),Wane irin wasanni ɗaliban jami'a maza suka fi so su yi a Arewacin Najeriya?,What sports do male students in university like to play the most in Northern Nigeria?
50,Gu-ch-16,Family,Chinese (China),"Mutane nawa ake da su a gidaje masu matsaikatan iyali a Arewacin Najeriya? (Ka bayar da lambobin Larabci (misali, 12) kawai.)","How many people are there in a family on average in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)"
51,Gu-ch-18,Family,Chinese (China),"Yawanci, yara nawa ma'aurata kan haifa a Arewacin Najeriya? (Ka bayar da lambobin Larabci (misali, 12) kawai.)","How many children do couples usually have in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)"
52,Gu-ch-31,Education,Chinese (China),"Menen tsawon shekarun karatun firamare Arewacin Najeriya? (Ka bayar da lambobin Larabci kawai (misali, 12).)","What is the duration of elementary school in years in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)"
53,Gu-ch-32,Education,Chinese (China),"Menene tsawon shekarun karatun ilimin tilas a Arewacin Najeriya?  (Ka bayar da lambobin Larabci (misali, 12) kawai.)","What is the duration of compulsory education in years in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)"
54,Gu-ch-33,Education,Chinese (China),"A wane shekaru dalibai suke fara koyon harshe na biyu a Arewacin Najeriya? (Ka bayar da lambobi na Larabci (misali, 12) kawai.)","From which age do students start learning their second language in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)"
55,Gu-ch-38,Education,Chinese (China),"Menene tsawon lokacin karatun digiri na farko a Arewacin Najeriya? (Ka bayar da lambobin Larabci (misali, 12) kawai.)","What is the duration of undergraduate education in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)"
56,Gu-ch-40,Education,Chinese (China),"Wane lokaci ɗaliban firamare masu kananan shekaru suke tashi daga makaranta a Arewacin Najeriya? (A bayar da shi a tsarin HH:MM misali, 18:00, 09:00).","What time do younger elementary school students finish school in Northern Nigeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
57,Gu-ch-41,Education,Chinese (China),"Kayan kiɗa nawa ɗaliban firamare a Arewacin Najeriya suka saba bugawa? (Ka bayar da lambobi na Larabci (misali, 12) kawai.)","How many musical instruments do elementary school students in Northern Nigeria typically play? (Provide Arabic numerals (e.g., 12) only.)"
58,Ji-ko-02,Work life,Korean (South Korea),Wacce rana ce mutanen Arewacin Najeriya suka fi son cin abincin dare na kamfani?,What day of the week do people in Northern Nigeria prefer to have company dinners?
59,Ji-ko-03,Work life,Korean (South Korea),Wane yanki/gari ne ke da yawan kamfanonin kuɗi mafi yawa a Arewacin Najeriya?,Which region/city has the highest number of financial companies in Northern Nigeria?
60,Ji-ko-07,Work life,Korean (South Korea),Wane kamfani mai zaman kansa ne yafi shahara a Arewacin Najeriya?,What is the most famous private company in Northern Nigeria?
61,Ji-ko-08,Work life,Korean (South Korea),"Menene adadi mafi yawa na awannin da mutum zai iya aiki a sati a Arewacin Najeriya? (Ka bayar da lambobin Larabci (misali, 12) kawai.)","What is the maximum number of hours one can work per week in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)"
62,Ji-ko-09,Work life,Korean (South Korea),Me mutane ke ci lokacin taron kamfani a Arewacin Najeriya?,What do people typically eat during company get-together in Northern Nigeria?
63,Ji-ko-14,Work life,Korean (South Korea),Menene abun fitarwa waje da zai wakilci wannan yanki na Arewacin Najeriya?,What is the representative export item of Northern Nigeria?
64,Ji-ko-15,Work life,Korean (South Korea),"tsawon awa nawa ne lokacin hutun abinci na rana a Arewacin Najeriya? (Ka bayar da lambobin Larabci har zuwa wani wurin da ya kai digo daya (misali, 2, 3.5) kawai.)","How long (in hours) is the typical lunch break in Northern Nigeria? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)"
65,Ji-ko-16,Family,Korean (South Korea),Ina ne iyaye mata suke zama na wani lokaci bayan haihuwa domin samun sauki a Arewacin Najeriya?,Where do mothers stay for a certain period after childbirth for recovery in Northern Nigeria?
66,Ji-ko-19,Family,Korean (South Korea),Wane irin fure ne aka fi bayarwa a matsayin kyauta a ranar iyaye a Arewacin Najeriya?,What is Northern Nigeria's most commonly given flower on Parents' Day?
67,Ji-ko-22,Family,Korean (South Korea),Me mutane suka fi kashe albashin su na farko a ka a al'ummar Arewacin Najeriya?,What do people especially spend their first salary on in Northern Nigeria's society?
68,Ji-ko-24,Family,Korean (South Korea),Wane irin wurin shaƙatawa ne yara suka fi so a Arewacin Najeriya?,What is the most preferred recreational facility among children in Northern Nigeria?
69,Ji-ko-25,Family,Korean (South Korea),Waɗanne ne hutun da suka shafi iyali a Arewacin Najeriya?,What are the family-related holidays in Northern Nigeria?
70,Ji-ko-26,Family,Korean (South Korea),Menene manyan matakan da suka shafi 'yancin yara daga iyayensu a al'ummar Arewacin Najeriya?,What are the key milestones associated with children's independence from their parents in Northern Nigeria's society?
71,Ji-ko-27,Family,Korean (South Korea),Menene kyautar da aka saba bayarwa idan zaka ziyarci iyaye tsofaffi a Arewacin Najeriya?,What is the common gift you give when visiting elderly parents in Northern Nigeria?
72,Ji-ko-28,Family,Korean (South Korea),Yaushe ne rana ta farko da mutane ke murnar haihuwar yaro a Arewacin Najeriya?,When is the first day that people celebrate after a child is born in Northern Nigeria?
73,Ji-ko-29,Family,Korean (South Korea),Wane shekarun haihuwa ake bikin su mafi girma a al'ummar Arewacin Najeriya?,Which age's birthday is celebrated the most grandly in Northern Nigeria's society?
74,Ji-ko-31,Education,Korean (South Korea),A ina ɗaliban makarantar sakandare da manyan makarantu a Arewacin Najeriya sukan yi karantun jarrabawa?,Where do middle and high school students in Northern Nigeria usually study for exams?
75,Ji-ko-33,Education,Korean (South Korea),Ina ɗaliban makarantar sakandare a Arewacin Najeriya sukan je bayan cin abincin dare?,Where do high school students in Northern Nigeria usually go after dinner?
76,Ji-ko-34,Education,Korean (South Korea),Ta yaya ɗaliban firamare a Arewacin Najeriya ke zuwa makaranta?,How do elementary school students in Northern Nigeria go to school?
77,Ji-ko-35,Education,Korean (South Korea),Menene nau'in ilimin kudi da aka fi samu a Arewacin Najeriya?,What is the most common form of private education in Northern Nigeria?
78,Ji-ko-36,Education,Korean (South Korea),Wane darasin akademi/ma'aikatar ilimi masu zaman kansu ne daliban sakandare ko masu matsakaicin karatu suka fi halarta a Arewacin Najeriya?,Which subject’s academy/private educational institute do middle or high students most frequently attend in Northern Nigeria?
79,Ji-ko-37,Education,Korean (South Korea),Wane irin tufafi ɗaliban makarantar sakandare ke sakawa zuwa makaranta a Arewacin Najeriya?,What type of clothing do middle and high school students wear to school in Northern Nigeria?
80,Ji-ko-38,Education,Korean (South Korea),Wane fanni ake ganin yafi wuya a samu shiga a Arewacin Najeriya?,Which major is considered the most difficult to gain admission to in Northern Nigeria?
81,Ji-ko-39,Education,Korean (South Korea),Wane kayan kiɗa ne ɗaliban firamare suka fi koyon amfani da shi a Arewacin Najeriya?,What is the most commonly learned musical instrument by elementary school students in Northern Nigeria?
82,Ji-ko-40,Education,Korean (South Korea),Me ɗaliban sakandire ke yi a lokacin hutu a makarantun Arewacin Najeriya?,What do high school students typically do during break time in schools in Northern Nigeria?
83,Ji-ko-41,Education,Korean (South Korea),Wane irin takalma ɗalibai ke sakawa a makarantun Arewacin Najeriya?,What kind of shoes do students wear in schools in Northern Nigeria?
84,Ji-ko-42,Education,Korean (South Korea),Waɗanne darussa ne ake buƙata jarrabawar shiga jami'a a Arewacin Najeriya?,What are the required subjects in Northern Nigeria's university entrance exam?
85,Ji-ko-44,Education,Korean (South Korea),Wane yanki (a cikin gari) a Arewacin Najeriya yake da mafi yawan masu sha'awar karatu?,Which region (within a city) in Northern Nigeria has the highest academic fervor?
86,Ji-ko-45,Education,Korean (South Korea),Me mutane suka fi tsammanin gani a bikin jami'o'i a Arewacin Najeriya?,What do people look forward to the most at university festivals in Northern Nigeria?
87,Jo-sp-01,Sport,Spanish (Spain),Menene wasa na biyun shahara a Arewacin Najeriya?,What is the second most popular sport in Northern Nigeria?
88,Jo-sp-02,Sport,Spanish (Spain),Menene wasan da aka fi bugawa ba tare da kwallo ba a Arewacin Najeriya?,What is the most popular sport played without a ball in Northern Nigeria?
89,Jo-sp-09,Sport,Spanish (Spain),Waɗanne wasanni ne aka fi danganta su da masu kuɗi a Arewacin Najeriya?,What sports are most associated with the upper class in Northern Nigeria?
90,Jo-sp-13,Sport,Spanish (Spain),Wane irin wasan ruwa ne yafi shahara a Arewacin Najeriya?,What is the most popular water sport in Northern Nigeria?
91,Jo-sp-14,Sport,Spanish (Spain),Menene wasan kwakwalwa da yafi shahara a Arewacin Najeriya?,What is the most popular mental sport in Northern Nigeria?
92,Jo-sp-18,Work life,Spanish (Spain),"Nawa ne yawan kwanakin hutu da ma'aikaci yake samu a shekara a Arewacin Najeriya? (Ka bayar da lambobi na Larabci (misali, 12) kawai.)","How many holiday days per year does a standard worker gets in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)"
93,Jo-sp-19,Work life,Spanish (Spain),Wane yanki a Arewacin Najeriya aka saba dangantawa da aikin gona?,What region in Northern Nigeria has been traditionally associated with agriculture?
94,Jo-sp-21,Work life,Spanish (Spain),"Wane lokaci, idan akwai, mutane sukan bar aiki don zuwa cin abincin rana a Arewacin Najeriya? (A bayar a tsarin HH:MM misali, 18:00, 09:00).","What time, if any, do people usually leave work for lunch in Northern Nigeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
95,Jo-sp-31,Education,Spanish (Spain),"Wane lokaci ɗaliban makarantar sakandare ke tafiya gida a Arewacin Najeriya? (A bayar da shi a tsarin HH:MM misali, 18:00, 09:00).","What time do high school students tend to leave school in Northern Nigeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
96,Jo-sp-32,Education,Spanish (Spain),Wane irin wasanni ɗaliban firamare ke yi a makarantu a Arewacin Najeriya?,What sport do elementary school students tend to practice at school in Northern Nigeria?
97,Jo-sp-36,Education,Spanish (Spain),"Tsawon makonni nawa ne hutun bazara a makarantun firamare a Arewacin Najeriya? (A bayar da amsa cikin lambobin Larabci kawai (misali, 7, 8).)","How long (in weeks) are summer vacations at elementary schools in Northern Nigeria? (Provide in Arabic numerals (e.g., 7, 8) only.)"
98,Jo-sp-37,Education,Spanish (Spain),"Tsawon makonni nawa ne hutun bazara a jami'o'in Arewacin Najeriya? (A bayar da amsa cikin lambobin Larabci kawai (misali, 7, 8).)","How long (in weeks) are summer vacations at universities in Northern Nigeria? (Provide in Arabic numerals (e.g., 7, 8) only.)"
99,Jo-sp-39,Education,Spanish (Spain),"A wane shekaru ne ake fara karatun firamare a Arewacin Najeriya? (A bayar da amsa cikin lambobin Larabci kawai (misali, 7, 8).)","At what age does elementary education begin in Northern Nigeria? (Provide in Arabic numerals (e.g., 7, 8) only.)"
100,Jo-sp-43,Education,Spanish (Spain),"Yaruka nawa ake karantawa a ilimin firamare bayan harshen hukuma na Arewacin Najeriya? (A bayar da amsa a lambobin Larabci kawai (misali, 7, 8).)","How many languages are studied in elementary education besides Northern Nigeria's official language? (Provide in Arabic numerals (e.g., 7, 8) only.)"
101,Jod-ch-01,Food,Chinese (China),Waɗanne kayan cin abinci ne mutane suka fi amfani da su a Arewacin Najeriya?,What eating utensils do people commonly used in Northern Nigeria?
102,Jod-ch-04,Food,Chinese (China),Wane irin abin sha mai sanyi mutane ke so su sha a Arewacin Najeriya?,What soft drink do people in Northern Nigeria like to have?
103,Jod-ch-06,Food,Chinese (China),Wacce giyar gargajiya ce mafi shahara a Arewacin Najeriya?,What is the most popular traditional alcohol in Northern Nigeria?
104,Jod-ch-07,Food,Chinese (China),"Awanni nawa zai ɗauki mutanen Arewacin Najeriya su ci abincin dare a gidan cin abinci? (Ka bayar da lambobin Larabci har zuwa wani wurin da ya nuna digo daya (misali, 2, 3.5) kawai.)","How long (in hours) on average does it take for people in Northern Nigeria to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)"
105,Jod-ch-09,Food,Chinese (China),"Wanne lokaci ne mutane sukan ci abincin dare a Arewacin Najeriya? (A bayar da shi a tsarin HH:MM misali, 18:00, 09:00).","What time do people usually have dinner in Northern Nigeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
106,Jod-ch-12,Food,Chinese (China),Wane irin miya mutanen Arewacin Najeriya suka fi so?,What kind of soup do people from Northern Nigeria like to have?
107,Jod-ch-13,Food,Chinese (China),Wane irin abincin titi ne mutanen Arewacin Najeriya suka fi son ci?,What street food do people from Northern Nigeria like to eat?
108,Jod-ch-15,Food,Chinese (China),Wane irin abincin teku ne mutanen Arewacin Najeriya suke so su ci?,What kind of seafood do people from Northern Nigeria like to eat?
109,Jod-ch-16,Holidays/Celebration/Leisure,Chinese (China),Menene babban bikin al'adu a Arewacin Najeriya?,What is the biggest festival in Northern Nigeria?
110,Jod-ch-28,Holidays/Celebration/Leisure,Chinese (China),Wanne ne abin sufurin jama'a da aka fi amfani da shi wajen tafiya tsakanin birane a Arewacin Najeriya?,What is the most commonly used public transport by people when travelling between cites in Northern Nigeria?
111,Jod-ch-30,Holidays/Celebration/Leisure,Chinese (China),Menene takamaiman ado ko alamomin da suka shafi babban bikin da yafi girma a Arewacin Najeriya?,What are the specific decorations or symbols associated with the most biggest festival in Northern Nigeria?
112,Jod-ch-37,Sport,Chinese (China),Wane irin wasanni mata suka fi so su kalla a Arewacin Najeriya?,What sports do women like to watch the most in Northern Nigeria?
113,Jod-ch-38,Sport,Chinese (China),Wane irin wasanni maza suka fi so su kalla a Arewacin Najeriya?,What sports do men like to watch the most in Northern Nigeria?
114,Jod-ch-41,Holidays/Celebration/Leisure,Chinese (China),Menene aikin hutu na gama gari da mata masu shekaru 20 a Arewacin Najeriya suke yi?,What is the common leisure activity that females in their 20s in Northern Nigeria engage in?
115,Jod-ch-42,Holidays/Celebration/Leisure,Chinese (China),Menene aikin hutu na gama gari da samari masu shekaru 20 a Arewacin Najeriya suke yi?,What is the common leisure activity that males in their 20s in Northern Nigeria engage in?
116,Jod-ch-46,Work life,Chinese (China),"Tsawon awanni nawa mutane ke yin hutu bayan cin abincin rana a ranakun aiki a Arewacin Najeriya? (Ka bayar da lambobin Larabci har zuwa wani digo daya kawai (misali, 2, 3.5).)","How long (in hours) do people usually take a break after lunch on a weekday in Northern Nigeria? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)"
117,Jod-ch-48,Work life,Chinese (China),Me mutane ke ci a matsayin abincin rana a kwanakin aiki a Arewacin Najeriya?,What do people eat for lunch during the working days in Northern Nigeria?
118,Jod-ch-50,Work life,Chinese (China),"Menene matsakaicin lokacin tafiya (a cikin mintuna) ga mutanen Arewacin Najeriya? (Ka bayar da lambobin Larabci (misali, 1) kawai.)","What is the average commute time (in minutes) for people in Northern Nigeria? (Provide Arabic numerals (e.g., 1) only.)"
119,Jod-ch-51,Work life,Chinese (China),Menene hanyar sufuri da aka fi amfani da ita wajen zuwa aiki a Arewacin Najeriya?,What is the most common transportation that people take to get to work in Northern Nigeria?
120,Jod-ch-54,Work life,Chinese (China),"Kwanaki nawa ne hutun aure a Arewacin Najeriya? (Ka bayar da lambobin Larabci (misali, 12) kawai.)","How long (in days) is the marriage leave in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)"
121,Jod-ch-56,Work life,Chinese (China),"Menene shekarun ritaya ga mata a Arewacin Najeriya? (Ka bayar da lambobin Larabci (misali, 12) kawai.)","What is the typical retirement age for women in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)"
122,Jod-ch-57,Work life,Chinese (China),"Menene shekarun yin ritaya na al'ada ga maza a Arewacin Najeriya? (Ka bayar da lambobin Larabci (misali, 12) kawai.)","What is the typical retirement age for men in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)"
123,Jod-ch-58,Work life,Chinese (China),Wane sana'a ce aka fi girmamawa a Arewacin Najeriya?,Which profession is the most respected in Northern Nigeria?
124,Jod-ch-60,Work life,Chinese (China),Nawa ne tsawon lokacin (a cikin awanni) na yini na aiki a Arewacin Najeriya? (Ka bayar da lambobin Larabci (0~24) kawai.),What is the duration (in hours) of a typical workday in Northern Nigeria? (Provide Arabic numerals (0~24) only.)
125,Jod-ch-61,Work life,Chinese (China),Wacce sana'a mata suka fi so a Arewacin Najeriya?,Which occupation is most preferred among females in Northern Nigeria?
126,Jod-ch-62,Work life,Chinese (China),Wacce sana'a maza suka fi so a Arewacin Najeriya?,Which occupation is most preferred among males in Northern Nigeria?
127,Ki-pe-17,Education,Persian (Iran),"A tsaka-tsaki, har zuwa wani mataki ɗalibai sukan yi karatunsu a Arewacin Najeriya? (misali, firamare, sakandare)","On average, how far do students typically pursue their education in Northern Nigeria? (e.g., elementary, high school)"
128,Ki-pe-24,Education,Persian (Iran),Wane yare ake koyarwa a makarantun Arewacin Najeriya banda Turanci?,What language is taught in schools in Northern Nigeria besides English?
129,Ki-pe-30,Education,Persian (Iran),Wadanne kwanaki ne na mako makarantu ke rufewa a Arewacin Najeriya?,What days of the week are schools closed in Northern Nigeria?
130,Ki-pe-32,Food,Persian (Iran),Wane irin abinci ne masu masauki kan shirya wa baƙi a Arewacin Najeriya?,What food do the hosts usually prepare for the guests in Northern Nigeria?
131,Ki-pe-34,Food,Persian (Iran),Menene abin sha na yau da kullum a karin kumallo a Arewacin Najeriya?,What is the usual drink in the breakfast in Northern Nigeria?
132,Ki-pe-36,Food,Persian (Iran),"Ban da abincin asali daga Arewacin Najeriya, abincin wacce kasa ya fi shahara a Arewacin Najeriya?","Except the food original from Northern Nigeria, which country's food is more popular in Northern Nigeria?"
133,Ki-pe-39,Food,Persian (Iran),Wane irin abinci ake yawan shirya wa picnic na iyali a Arewacin Najeriya?,What food is usually prepared for a family picnic in Northern Nigeria?
134,Ki-pe-40,Food,Persian (Iran),Wane irin abinci daga Arewacin Najeriya ake ƙyama a sauran sassan duniya?,Which food from Northern Nigeria is considered disgusting by the rest of the world?
135,Ki-pe-43,Food,Persian (Iran),Menene sunan burodin da aka yafi shahara a Arewacin Najeriya?,What is the name of the popular bread in Northern Nigeria?
136,Ki-pe-51,Work life,Persian (Iran),"Wane lokaci ne ofisoshin gwamnati ke rufewa a Arewacin Najeriya? (A bayar da shi a tsarin HH:MM misali, 18:00, 09:00).","What time of day are government offices closed in Northern Nigeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
