,ID,Topic,Source,Question,Translation
13,Al-en-34,Holidays/Celebration/Leisure,English (US),ሰዎች በኢትዮጵያ አዲስ አመት ቀን ሊያከብሩት ምን ያደርጋሉ?,What do people do to celebrate New Year's Day in Ethiopia?
14,Al-en-35,Holidays/Celebration/Leisure,English (US),በኢትዮጵያ ሰዎች ገና በአል ለማክበር ምን ያደርጋሉ?,What do people do to celebrate Christmas in Ethiopia?
15,Al-en-36,Holidays/Celebration/Leisure,English (US),በኢትዮጵያ ምን ዓይነት ምግብ ከሃሎዊን ጋር ተያይዞ ይገኛል?,What food is associated with Halloween in Ethiopia?
16,Al-en-37,Holidays/Celebration/Leisure,English (US),በኢትዮጵያ በገና በዓል ላይ የተያያዘ ምግብ ምንድነው?,What food is associated with Christmas in Ethiopia?
17,Al-en-38,Holidays/Celebration/Leisure,English (US),በኢትዮጵያ በቪልንቴይን ቀን ምን ዓይነት ምግብ ይታያል?,What food is associated with Valentine's day in Ethiopia?
18,Al-en-39,Holidays/Celebration/Leisure,English (US),በኢትዮጵያ ሰዎች በልደታቸው ቀን ምን ይበላሉ?,What do people eat on their birthday in Ethiopia?
19,Al-en-40,Holidays/Celebration/Leisure,English (US),በኢትዮጵያ ቤተሰቦች ከታናሽ ልጆች ጋር ለመዝናናት የተመረጡ የውጭ ቦታዎች ምንድን ናቸው?,What is a popular outdoor place for families to have fun with little kids in Ethiopia?
20,Al-en-43,Holidays/Celebration/Leisure,English (US),በኢትዮጵያ ለቤተሰቦች የታወቀ ውስጥ ቤት እንክብካቤ ምንድን ነው?,What is a popular indoor activity for families in Ethiopia?
21,An-ar-02,Education,Arabic (Algeria),በኢትዮጵያ ዩኒቨርስቲ ተማሪዎች ምሳቸውን የሚበሉበት ቦታ የት ነው?,Where do university students have lunch in Ethiopia?
22,An-ar-03,Education,Arabic (Algeria),በኢትዮጵያ በከፍተኛ ትምህርት ቤቶች የማጠቃለያ ፈተና ባብዛኛው በየትኛው ወር ይሆን? (በአረቢኛ ቁጥሮች (1~12) ብቻ ምላሽ ይስጡ።),Which month is the final exam term usually scheduled at high schools in Ethiopia? (Provide Arabic numerals (1~12) only.)
23,An-ar-08,Education,Arabic (Algeria),በኢትዮጵያ ተማሪዎች ቀን ትምህርት ቤት ውስጥ ስንት ሰዓት ያሳልፋሉ? (በሙሉ ቁጥር  (0~24) ያቅርቡ፣ ያለ ነጥብ),"How many hours a day do students in Ethiopia usually spend at high school? (Provide Arabic numerals in integers (0~24), without any decimal points.)"
24,An-ar-09,Education,Arabic (Algeria),በኢትዮጵያ በከፍተኛ ትምህርት ቤት ተማሪዎች ባብዛኛው ስንተ ቋንቋዎችን ይማሩ? (በአረቢኛ ቁጥር (ምሳሌ 5) ብቻ ይምልኩ።),"How many languages do students study at high school in Ethiopia? (Provide Arabic numerals (e.g., 5) only.)"
25,An-ar-34,Sport,Arabic (Algeria),በኢትዮጵያ በትምህርት ቤት በቡድን የሚጫወቱ እጅግ ታዋቂ ስፖርት ምንድን ነው?,What is the most popular sport played in a team at school in Ethiopia?
26,An-ar-35,Sport,Arabic (Algeria),በኢትዮጵያ ታዋቂ የስፖርት አስተያየት ሰጪ ማን ነው?,Who is the most popular sport commentator in Ethiopia?
27,An-ar-36,Sport,Arabic (Algeria),በኢትዮጵያ ምን ዓይነት ስፖርት ቡድን እጅግ ታዋቂ ነው?,What is the most popular sport team in Ethiopia?
28,An-ar-43,Sport,Arabic (Algeria),በኢትዮጵያ ሰዎች በተለይ  ስፖርት ዝግጅቶችን ተሰባስበው ለመመልከት የሚያዘወትሩት ቦታ የት ነው?,What are the common places or venues where individuals in Ethiopia usually gather to watch sports broadcasts?
29,Ca-sp-05,Food,Spanish (Spain),በኢትዮጵያ ሰዎች በተለይነት በአንድ ቀን ስንት ጊዜ ይመገባሉ? (በአረቢኛ ቁጥሮች (ምሳሌ 5) ብቻ ይምረጡ።),"How many meals per day do people from Ethiopia usually have? (Provide Arabic numerals (e.g., 5) only.)"
30,Ca-sp-06,Food,Spanish (Spain),በኢትዮጵያ ሰዎች በቀን ውስጥ እጅግ አስፈላጊ የሆነው ምግብ ምንድን ነው?,Which is the most important meal of the day to people from Ethiopia?
31,Ca-sp-08,Food,Spanish (Spain),በኢትዮጵያ የምግብ አሰራር ላይ በተለይ የተለመደ ንጥረ ነግር ምንድን ናቸው?,What is the most common ingredient used in Ethiopia's diet?
32,Ca-sp-09,Food,Spanish (Spain),ኢትዮጵያውያን በተለይ ምግብ ከጨረሱ በኋላ ምን ይመገባሉ?,What do people from Ethiopia usually eat for dessert?
33,Ca-sp-11,Food,Spanish (Spain),በኢትዮጵያ ሰዎች በሳምንት ውስጥ በተለይ የቤተሰብ ምግብ የሚያዘጋጁበት ቀን የትኛው ነው?,Which day of the week do people usually organize a family meal in Ethiopia?
34,Ca-sp-14,Food,Spanish (Spain),በኢትዮጵያ ተወዳጅ ትኩስ መጠጥ ምንድን  ነው?,Which is the most popular hot drink in Ethiopia?
35,Ca-sp-19,Holidays/Celebration/Leisure,Spanish (Spain),በኢትዮጵያ የሚገኙ ወጣቶች  ሌሊት ክለብ ሲሄዱ በተለይ ምን ይጠጣሉ?,What do young people from Ethiopia usually drink at the night club?
36,Ca-sp-21,Holidays/Celebration/Leisure,Spanish (Spain),በኢትዮጵያ ሰዎች በተለይ በየትኛው ወር በአላት ይበዛሉ? (በአረቢኛ ቁጥር (1~12) ብቻ ስጡ።),At which month do people usually take holidays in Ethiopia? (Provide Arabic numerals (1~12) only.)
37,Ca-sp-29,Holidays/Celebration/Leisure,Spanish (Spain),በኢትዮጵያ ሰዎች አዲስ አመት ዋዜማ ምን ባህል አለ?,What tradition is there in Ethiopia for New Year's Eve?
38,Ca-sp-38,Family,Spanish (Spain),በኢትዮጵያ ለአንድ ቤተሰብ የተለመደ የቤት አይነት ምን አይንት ነው?,Which is the typical type of house for a family in Ethiopia?
39,Ca-sp-41,Family,Spanish (Spain),በኢትዮጵያ አረጋዊያን በተለይ የሚኖሩበት ቦታ የት ነው?,Where do the dependent elderly usually live in Ethiopia?
40,Ca-sp-42,Family,Spanish (Spain),ኢትዮጵያ የእናትነት ፍቃድ ለእናቶች ስንት ሳምንት ነው? (በአረብ ቁጥሮች ብቻ ምላሽ ይስጡ (ምሳሌ 20)።),"How long (in weeks) is Ethiopia's maternity leave for mums? (Provide Arabic numerals (e.g., 20) only.)"
41,Ca-sp-43,Family,Spanish (Spain),የኢትዮጵያ ለአባቶች ለስንት ሳምንት ፍቃድ ይሰጣል? (በዓረብ ቁጥር ብቻ ምላሽ ይስጡ (ለምሳሌ፣ 20)።),"How long (in weeks) is Ethiopia's paternity leave for dads? (Provide Arabic numerals (e.g., 20) only.)"
42,Ca-sp-45,Family,Spanish (Spain),በኢትዮጵያ ለቤተሰብ ሽርሽር በተመረጡት መድረኮች ውስጥ የታወቀ ዓይነት መድረክ ምንድን ነው?,What type of destination is commonly chosen for a family vacation in Ethiopia?
43,Gu-ch-05,Sport,Chinese (China),በኢትዮጵያ ትልቅ ሰዎች ምን ዓይነት ስፖርት በጣም ይዎዳሉ?,What sports do seniors like the most in Ethiopia?
44,Gu-ch-06,Sport,Chinese (China),በኢትዮጵያ ወንዶች ምን ዓይነት ስፖርት እንደሚወዱ በርካታ ይጫወታሉ?,What sports do men like to play the most in Ethiopia?
45,Gu-ch-07,Sport,Chinese (China),በኢትዮጵያ እጅግ ዝነኛ ቅርጫት ኳስ ተጫዋች ማን ነው?,Who is the most famous basketball player in Ethiopia?
46,Gu-ch-08,Sport,Chinese (China),በኢትዮጵያ ልጆች መካከል እጅግ ታዋቂ የሆነ ስፖርት ምንድነው?,What is the most popular sports among children in Ethiopia?
47,Gu-ch-09,Sport,Chinese (China),በኢትዮጵያ ሴቶች ምን ዓይነት ስፖርት እንደሚወዱ እጅግ ይጫወታሉ?,What sports do women like to play the most in Ethiopia?
48,Gu-ch-11,Sport,Chinese (China),ኢትዮጵያ በኦሊምፒክ ብዙ ሜዳሊያ በምን ዓይነት ስፖርት ነው ያመጣችው?,What sports event has Ethiopia won the most gold medals at the Olympics?
49,Gu-ch-15,Sport,Chinese (China),በኢትዮጵያ ዩኒቨርስቲ ውስጥ ወንድ ተማሪዎች በተረኛም የሚወዱት ስፖርት ምንድን ነው?,What sports do male students in university like to play the most in Ethiopia?
50,Gu-ch-16,Family,Chinese (China),በኢትዮጵያ በአንድ ቤተሰብ በአማካይ ስንት ሰዎች ይኖራሉ? (በአረቢክ ቁጥሮች (ምሳሌ 12) ብቻ ይምረጡ።),"How many people are there in a family on average in Ethiopia? (Provide Arabic numerals (e.g., 12) only.)"
51,Gu-ch-18,Family,Chinese (China),በኢትዮጵያ አንድ ባል እና ሚስት በአማካይ ስንት ሰዎች ይኖራሉ? (በአረቢኛ ቁጥር ብቻ ምላሽ ይስጡ። ምሳሌ 12።),"How many children do couples usually have in Ethiopia? (Provide Arabic numerals (e.g., 12) only.)"
52,Gu-ch-31,Education,Chinese (China),በኢትዮጵያ የመጀመሪያ ደረጃ ትምህርት ስንት አመት ነው? (በአረቢኛ ቁጥሮች ብቻ (ምሳሌ 12) ይምላሉ።),"What is the duration of elementary school in years in Ethiopia? (Provide Arabic numerals (e.g., 12) only.)"
53,Gu-ch-32,Education,Chinese (China),በኢትዮጵያ የተማሪዎች ዝቅተኛ የማጠናቀቂያ ዓመት ስንት ነው? (በአረቢኛ ቁጥሮች ብቻ ምላሽ ይስጡ (ለምሳሌ፣ 12)።),"What is the duration of compulsory education in years in Ethiopia? (Provide Arabic numerals (e.g., 12) only.)"
54,Gu-ch-33,Education,Chinese (China),በኢትዮጵያ ተማሪዎች ሁለተኛውን ቋንቋ ከምንት ዓመት ጀምሮ ማስተማር ይጀምራሉ? (በአረቢኛ ቁጥሮች (ምሳሌ 12) ብቻ ይምልከቱ።),"From which age do students start learning their second language in Ethiopia? (Provide Arabic numerals (e.g., 12) only.)"
55,Gu-ch-38,Education,Chinese (China),በኢትዮጵያ የመጀመሪያ ዲግሪ ትምህርት ርዝመቱ ስንት ነው? (በአረብኛ ቁጥሮች ብቻ (ምሳሌ 12) ይምልኩ።),"What is the duration of undergraduate education in Ethiopia? (Provide Arabic numerals (e.g., 12) only.)"
56,Gu-ch-40,Education,Chinese (China),"በኢትዮጵያ ቅድመ የመጀመሪያ ደረጃ ተማሪዎች ትምህርት ቤት ስንት ሰዓት ይጨርሳሉ? (በየሰዓቱ ቅጽ ይምረጡ (ምሳሌ 18:00, 09:00).)","What time do younger elementary school students finish school in Ethiopia? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
57,Gu-ch-41,Education,Chinese (China),በኢትዮጵያ የመጀመሪያ ደረጃ ተማሪዎች በተለይ ምን እና ስንት የሙዚቃ መሣሪያዎች ይጫወታሉ? (በአረብኛ ቁጥሮች (ምሳሌ 12) ብቻ ስጡ።),"How many musical instruments do elementary school students in Ethiopia typically play? (Provide Arabic numerals (e.g., 12) only.)"
58,Ji-ko-02,Work life,Korean (South Korea),በኢትዮጵያ ሰዎች በሳምንቱ ምን ቀን የድርጅት እራት ምግብ መብላትን ይመርጣሉ?,What day of the week do people in Ethiopia prefer to have company dinners?
59,Ji-ko-03,Work life,Korean (South Korea),በኢትዮጵያ ከፍተኛ ብዛት ያላቸው ፋይናንስ ኩባንያዎች በየት ክልል/ከተማ ላይ ናቸው?,Which region/city has the highest number of financial companies in Ethiopia?
60,Ji-ko-07,Work life,Korean (South Korea),በኢትዮጵያ ውስጥ እጅግ ታዋቂ የሆነ የግል ድርጅት ምንድን ነው?,What is the most famous private company in Ethiopia?
61,Ji-ko-08,Work life,Korean (South Korea),በኢትዮጵያ ሰው ከፍተኛው ሰዓት በአንድ ሳምንት ሊሠራ የሚችል ሰዓት ስንት ነው? (በአረቢክ ቁጥሮች (ምሳሌ 12) ብቻ ይምረጡ።),"What is the maximum number of hours one can work per week in Ethiopia? (Provide Arabic numerals (e.g., 12) only.)"
62,Ji-ko-09,Work life,Korean (South Korea),በኢትዮጵያ ሰዎች በድርጅት ስብሰባ ጊዜ በተለይ ምን ይበላሉ?,What do people typically eat during company get-together in Ethiopia?
63,Ji-ko-14,Work life,Korean (South Korea),የኢትዮጵያ ወኪል የወጭ ንግድ ምርት ምንድነው?,What is the representative export item of Ethiopia?
64,Ji-ko-15,Work life,Korean (South Korea),"በኢትዮጵያ የምሳ ሰዓት በሰዓት ስንት ሰዓት ነው? (እባኮትን በአረቢክ ቁጥር እስከ አንድ ነጥብ ቁጥር (ምሳሌ 2, 3.5) ብቻ ያቅርቡ።)","How long (in hours) is the typical lunch break in Ethiopia? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)"
65,Ji-ko-16,Family,Korean (South Korea),በኢትዮጵያ እናቶች ከወሊድ በኋላ ለተወሰነ ጊዜ ረፍት የሚያደርጉት የት ነው ?,Where do mothers stay for a certain period after childbirth for recovery in Ethiopia?
66,Ji-ko-19,Family,Korean (South Korea),በወላጆች ቀን በኢትዮጵያ በተለይ የሚሰጥ አበባ ምንድነው?,What is Ethiopia's most commonly given flower on Parents' Day?
67,Ji-ko-22,Family,Korean (South Korea),በኢትዮጵያ ሰዎች በተለይ የመጀመሪያ ደመወዛቸውን በምን ላይ ያውላሉ?,What do people especially spend their first salary on in Ethiopia's society?
68,Ji-ko-24,Family,Korean (South Korea),በኢትዮጵያ ልጆች በሚወዷቸው የመዝናኛ ተቋማት መካከል እጅግ የተመረጠው የመዝናኛ ተቋም ማንኛው ነው?,What is the most preferred recreational facility among children in Ethiopia?
69,Ji-ko-25,Family,Korean (South Korea),በኢትዮጵያ የቤተሰብ በዓላት ምንናን ናቸው?,What are the family-related holidays in Ethiopia?
70,Ji-ko-26,Family,Korean (South Korea),በኢትዮጵያ ማህበረሰብ ውስጥ ልጆች ከወላጆቻቸው እገዛ መውጣታቸውን ሚያሳይ ቁልፍ ማህበረሰብ ምስል እንዲሁም እንቅስቃሴዎች ምንድነው?,What are the key milestones associated with children's independence from their parents in Ethiopia's society?
71,Ji-ko-27,Family,Korean (South Korea),በኢትዮጵያ አያቶችን ስትጎብኙ በተለመደ የምትሰጡት ስጦታ ምንድነው?,What is the common gift you give when visiting elderly parents in Ethiopia?
72,Ji-ko-28,Family,Korean (South Korea),በኢትዮጵያ ልጅ ከተወለደ በኋላ ሰዎች የመጀመሪያውን የሚያከብሩት ቀን መቼ ነው?,When is the first day that people celebrate after a child is born in Ethiopia?
73,Ji-ko-29,Family,Korean (South Korea),በኢትዮጵያ ማኅበር ውስጥ የትኛው እድሜ በታላቅ ልምምድ የሚከበር የልደት ቀን ነው?,Which age's birthday is celebrated the most grandly in Ethiopia's society?
74,Ji-ko-31,Education,Korean (South Korea),በኢትዮጵያ የአንደኛ እና ሁለተኛ ደረጃ ተማሪዎች ለፈተናዎች በተለይ የት ያጠናሉ?,Where do middle and high school students in Ethiopia usually study for exams?
75,Ji-ko-33,Education,Korean (South Korea),በኢትዮጵያ የሁለተኛ ደረጃ ትምህርት ቤት ተማሪዎች ከእራት በኋላ በተለምዶ የት ይሄዳሉ?,Where do high school students in Ethiopia usually go after dinner?
76,Ji-ko-34,Education,Korean (South Korea),በኢትዮጵያ የመጀመሪያ ደረጃ ተማሪዎች ወደ ትምህርት ቤት እንዴት ይሄዳሉ?,How do elementary school students in Ethiopia go to school?
77,Ji-ko-35,Education,Korean (South Korea),በኢትዮጵያ ውስጥ በጣም የተለመደው የግል ትምህርት ምንድነው?,What is the most common form of private education in Ethiopia?
78,Ji-ko-36,Education,Korean (South Korea),በኢትዮጵያ ትምህርት አካዳሚ/የግል ትምህርታዊ ተቋማት መካከለኛ ወይም ከፍተኛ ትምህርት ደረጃ ተማሪዎች በብዛት የሚከታተሉት ትምህርት ምንድን ነው?,Which subject’s academy/private educational institute do middle or high students most frequently attend in Ethiopia?
79,Ji-ko-37,Education,Korean (South Korea),በኢትዮጵያ የአንደኛ እና ሁለተኛ ደረጃ ትምህርት ቤት ተማሪዎች ወደ ትምህርት ቤት ሲሄዱ ምን አይነት አልባሳት ይለብሳሉ?,What type of clothing do middle and high school students wear to school in Ethiopia?
80,Ji-ko-38,Education,Korean (South Korea),በኢትዮጵያ ለመግባት በጣም ከባድ የሆነው የትምህርት ዘርፍ የቱ ነው?,Which major is considered the most difficult to gain admission to in Ethiopia?
81,Ji-ko-39,Education,Korean (South Korea),በኢትዮጵያ የመጀመሪያ ትምህርት ተማሪዎች በተለይ የሚማሩት ሙዚቃ መሣሪያ ምንድን ነው?,What is the most commonly learned musical instrument by elementary school students in Ethiopia?
82,Ji-ko-40,Education,Korean (South Korea),በኢትዮጵያ ሁለተኛ ደረጃ በትምህርት ቤቶች ውስጥ በእረፍት ጊዜ ተማሪዎች ምን ያደርጋሉ?,What do high school students typically do during break time in schools in Ethiopia?
83,Ji-ko-41,Education,Korean (South Korea),በኢትዮጵያ በትምህርት ቤቶች ውስጥ ተማሪዎች የአይነት ጫማ ይለብሳሉ?,What kind of shoes do students wear in schools in Ethiopia?
84,Ji-ko-42,Education,Korean (South Korea),በኢትዮጵያ ዩኒቨርስቲ መግቢያ ፈተና የሚሰጥባቸው የትምህርት አይነቶች እነማን ናቸው?,What are the required subjects in Ethiopia's university entrance exam?
85,Ji-ko-44,Education,Korean (South Korea),በኢትዮጵያ ውስጥ ለትምህርት ከፍተኛ ትኩረት ያለው ክልል ወይም ከተማ  ማንኛው ነው?,Which region (within a city) in Ethiopia has the highest academic fervor?
86,Ji-ko-45,Education,Korean (South Korea),በኢትዮጵያ ዩኒቨርስቲ ፌስቲቫሎች ላይ ሰዎች እንደሚጠብቁት ነገር ምንድን ነው?,What do people look forward to the most at university festivals in Ethiopia?
87,Jo-sp-01,Sport,Spanish (Spain),በኢትዮጵያ ሁለተኛው ተወዳጅ ስፖርት ምንድነው?,What is the second most popular sport in Ethiopia?
88,Jo-sp-02,Sport,Spanish (Spain),በኢትዮጵያ ያልኳስ ተወዳጅ ስፖርት ምንድን ነው?,What is the most popular sport played without a ball in Ethiopia?
89,Jo-sp-09,Sport,Spanish (Spain),በኢትዮጵያ ምን ዓይነት ስፖርቶች በባለሃብቶች  ይዘወተራል?,What sports are most associated with the upper class in Ethiopia?
90,Jo-sp-13,Sport,Spanish (Spain),በኢትዮጵያ ምን ዓይነት ውሃ ስፖርት እጅግ ታዋቂ ነው?,What is the most popular water sport in Ethiopia?
91,Jo-sp-14,Sport,Spanish (Spain),በኢትዮጵያ ምን ዓይነት አእምሮ ስፖርት እጅግ ታዋቂ ነው?,What is the most popular mental sport in Ethiopia?
92,Jo-sp-18,Work life,Spanish (Spain),በኢትዮጵያ አንድ መደበኛ ሠራተኛ በአንድ ዓመት ስንት ቀን በአል እንደሚያገኝ ነው? (በአረቢክ ቁጥሮች (ምሳሌ 12) ብቻ ይምረጡ።),"How many holiday days per year does a standard worker gets in Ethiopia? (Provide Arabic numerals (e.g., 12) only.)"
93,Jo-sp-19,Work life,Spanish (Spain),በኢትዮጵያ ከግብርና ጋር ተያይዞ በተለምዶ የተያያዘው ክልል የቱ ነው?,What region in Ethiopia has been traditionally associated with agriculture?
94,Jo-sp-21,Work life,Spanish (Spain),"በኢትዮጵያ ሰዎች ለምሳ በምን ሰዓት ከሥራ ሲወጡ በተለይ ሰዓት ካለ ምን ሰዓት ነው? (በ HH:MM ቅጽ ያቅርቡ (ምሳሌ 18:00, 09:00).)","What time, if any, do people usually leave work for lunch in Ethiopia? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
95,Jo-sp-31,Education,Spanish (Spain),"በኢትዮጵያ ሁለተኛ ደረጃ ትምህርት ቤት ተማሪዎች በስንት ሰዓት ከትምህርት ቤት ይወጣሉ? (በየሰዓቱ በ HH:MM ቅጽ (ምሳሌ 18:00, 09:00) ይምረጡ።)","What time do high school students tend to leave school in Ethiopia? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
96,Jo-sp-32,Education,Spanish (Spain),በኢትዮጵያ በመጀመሪያ ደረጃ ትምህርት ቤት በተማሪዎች በትምህርት ቤት ውስጥ ምን ዓይነት ስፖርት ይሠሩ ነው?,What sport do elementary school students tend to practice at school in Ethiopia?
97,Jo-sp-36,Education,Spanish (Spain),"በኢትዮጵያ የምጀመሪያ ደረጃ ትምህርት ቤቶች የክረምት የእረፍት ጊዜ ስንት ሳምንት ነው? (በአረቢክ ቁጥሮች (ምሳሌ 7, 8) ብቻ ይምላሉ።)","How long (in weeks) are summer vacations at elementary schools in Ethiopia? (Provide in Arabic numerals (e.g., 7, 8) only.)"
98,Jo-sp-37,Education,Spanish (Spain),"በኢትዮጵያ ዩኒቨርስቲዎች ትምህርት ቤቶች የክረምት የእረፍት ጊዜ ስንት ሳምንት ነው?(በዓረብ ቁጥር ብቻ ምላሽ ይስጡ (ምሳሌ 7, 8)።)","How long (in weeks) are summer vacations at universities in Ethiopia? (Provide in Arabic numerals (e.g., 7, 8) only.)"
99,Jo-sp-39,Education,Spanish (Spain),"በኢትዮጵያ የመጀመሪያ ደረጃ ትምህርት በስንት አመት ይጀመራል? (በዓረብ ቁጥር ብቻ ምላሽ ይስጡ (ምሳሌ 7, 8)።)","At what age does elementary education begin in Ethiopia? (Provide in Arabic numerals (e.g., 7, 8) only.)"
100,Jo-sp-43,Education,Spanish (Spain),"በኢትዮጵያ በመጀመሪያ ደረጃ ትምህርት ምን ያህል ቋንቋዎች ይሰጣሉ? (በዓረብ ቁጥር ብቻ ምላሽ ይስጡ (ለምሳሌ 7, 8)።)","How many languages are studied in elementary education besides Ethiopia's official language? (Provide in Arabic numerals (e.g., 7, 8) only.)"
101,Jod-ch-01,Food,Chinese (China),በኢትዮጵያ ሰዎች በተደጋጋሚ የሚጠቀሟቸው የምግብ መመገቢያ እቃዎች ምንድናቸው?  ,What eating utensils do people commonly used in Ethiopia?
102,Jod-ch-04,Food,Chinese (China),በኢትዮጵያ ሰዎች ምን የልስላሳ መጠጥ መጠጣትን ይወዳሉ?,What soft drink do people in Ethiopia like to have?
103,Jod-ch-06,Food,Chinese (China),በኢትዮጵያ ምን ዓይነት ባህልያዊ አልኮል ታዋቂ ነው?,What is the most popular traditional alcohol in Ethiopia?
104,Jod-ch-07,Food,Chinese (China),"በኢትዮጵያ ሰዎች በአማካይነት እራት ለመመገብ በምግብ ቤት ስንት ሰአት የቆያሉ? (እባክዎን በአረቢክ ቁጥሮች እስከ አንድ ነጥብ ቁጥር (ምሳሌ 2, 3.5) ብቻ ያቅርቡ።)","How long (in hours) on average does it take for people in Ethiopia to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)"
105,Jod-ch-09,Food,Chinese (China),"በኢትዮጵያ ሰዎች እራት በምን ሰዓት ይበላሉ? (በ HH:MM ቅጽ ያቅርቡ (ምሳሌ 18:00, 09:00).)","What time do people usually have dinner in Ethiopia? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
106,Jod-ch-12,Food,Chinese (China),ኢትዮጵያውያን ምን ዓይነት ሾርብ መብላት ይወዳሉ?,What kind of soup do people from Ethiopia like to have?
107,Jod-ch-13,Food,Chinese (China),ኢትዮጵያውያን ምን የጎዳና ምግብ ይወዳሉ?,What street food do people from Ethiopia like to eat?
108,Jod-ch-15,Food,Chinese (China),ኢትዮጵያውያን የባህር ምግብ እንዴት ያለ አይነት ይወዳሉ?,What kind of seafood do people from Ethiopia like to eat?
109,Jod-ch-16,Holidays/Celebration/Leisure,Chinese (China),በኢትዮጵያ ትልቅ ዓለም አቀፍ በዓል የቱ ነው?,What is the biggest festival in Ethiopia?
110,Jod-ch-28,Holidays/Celebration/Leisure,Chinese (China),በኢትዮጵያ ከከተማ ወደ ከተማ ሲጓዙ ሰዎች በተለይ የሚጠቀሙበት ህዝባዊ ትራንስፖርት ምንድን ነው?,What is the most commonly used public transport by people when travelling between cites in Ethiopia?
111,Jod-ch-30,Holidays/Celebration/Leisure,Chinese (China),በኢትዮጵያ ውስጥ በእጅጉ ታላቅ በዓል ጋር የተያያዙ ምልክቶች ወይም ምስሎች ምንድነው?,What are the specific decorations or symbols associated with the most biggest festival in Ethiopia?
112,Jod-ch-37,Sport,Chinese (China),በኢትዮጵያ ሴቶች ምን ዓይነት ስፖርት ማየት እናፈቅራሉ?,What sports do women like to watch the most in Ethiopia?
113,Jod-ch-38,Sport,Chinese (China),በኢትዮጵያ ወንዶች ምን ዓይነት ስፖርት ማየት እናፈቅራሉ?,What sports do men like to watch the most in Ethiopia?
114,Jod-ch-41,Holidays/Celebration/Leisure,Chinese (China),በኢትዮጵያ ወስጥ እድሜያቸው 20ዎቹ የሚገኙ ሴቶች በዋናነት የሚያደርጉት የመዝናኛ እንቅስቃሴ ምንድን ነው?,What is the common leisure activity that females in their 20s in Ethiopia engage in?
115,Jod-ch-42,Holidays/Celebration/Leisure,Chinese (China),በኢትዮጵያ ወስጥ እድሜያቸው 20ዎቹ የሚገኙ ወንዶች በዋናነት የሚያደርጉት የመዝናኛ እንቅስቃሴ ምንድን ነው?,What is the common leisure activity that males in their 20s in Ethiopia engage in?
